generation,best_fitness
525,1681.0272216796875
526,1693.0140380859375
527,1695.1636962890625
528,1686.489990234375
529,1672.0343017578125
530,1713.016845703125
531,1712.01025390625
532,1698.744384765625
533,1703.018798828125
534,1705.4207763671875
535,1694.546875
536,1708.4935302734375
537,1697.378173828125
538,1698.9423828125
539,1698.6976318359375
540,1690.4638671875
541,1710.3031005859375
542,1687.8909912109375
543,1680.9498291015625
544,1705.3603515625
545,1692.998779296875
546,1695.6727294921875
547,1674.0810546875
548,1688.3388671875
549,1696.419921875
550,1711.529052734375
551,1698.6942138671875
552,1726.6810302734375
553,1728.6602783203125
554,1727.6715087890625
555,1706.21728515625
556,1706.153076171875
557,1694.6229248046875
558,1683.907958984375
559,1674.4810791015625
560,1681.9248046875
561,1677.4122314453125
562,1637.7191162109375
563,1661.6754150390625
564,1648.8553466796875
565,1645.7763671875
566,1647.95556640625
567,1652.058837890625
568,1680.5018310546875
569,1695.303466796875
570,1680.502197265625
571,1662.118408203125
572,1677.299560546875
573,1656.7291259765625
574,1681.64306640625
575,1654.439453125
576,1661.1136474609375
577,1665.5364990234375
578,1671.7293701171875
579,1634.0760498046875
580,1658.52587890625
581,1680.0579833984375
582,1679.712890625
583,1675.066650390625
584,1663.2650146484375
585,1678.1646728515625
586,1668.436279296875
587,1659.3155517578125
588,1659.3155517578125
589,1659.6474609375
590,1650.384765625
591,1635.9722900390625
592,1650.9532470703125
593,1615.357666015625
594,1620.059326171875
595,1640.355224609375
596,1653.939208984375
597,1629.031982421875
598,1646.826171875
599,1645.261474609375
600,1626.0042724609375
601,1667.9921875
602,1639.671142578125
603,1632.039306640625
604,1672.2606201171875
605,1609.3853759765625
606,1677.696044921875
607,1637.1865234375
608,1644.056884765625
609,1674.71826171875
610,1649.304931640625
611,1627.7347412109375
612,1619.3179931640625
613,1672.3349609375
614,1642.6025390625
615,1646.7000732421875
616,1613.5279541015625
617,1616.4278564453125
618,1660.6339111328125
619,1639.413818359375
620,1633.39453125
621,1639.8062744140625
622,1638.7274169921875
623,1622.06884765625
624,1627.2252197265625
625,1650.18896484375
626,1629.601806640625
627,1625.1300048828125
628,1632.6551513671875
629,1629.6829833984375
630,1657.2633056640625
631,1660.4344482421875
632,1636.771240234375
633,1628.3182373046875
634,1625.55078125
635,1611.009033203125
636,1636.8902587890625
637,1614.4732666015625
638,1600.943603515625
639,1616.877685546875
640,1592.8115234375
641,1620.25830078125
642,1595.8814697265625
643,1622.9884033203125
644,1634.3837890625
645,1645.46044921875
646,1644.43603515625
647,1631.7685546875
648,1586.0050048828125
649,1604.5926513671875
650,1639.2999267578125
651,1641.831787109375
