generation,best_fitness,avg_fitness,phenotypic_entropy,genotypic_entropy,fitness_variance,genotypic_variance
3812,25.68094825744629,26.431860790252685,0.23120185132875057,0.25538583325692654,5.84906629303414,206.5480472208558
3813,25.68094825744629,26.48461820602417,0.41988450750617734,0.25431519801701546,2.333825281284116,224.95170524237903
3814,25.68094825744629,26.41554271697998,0.36144027403875734,0.25495561377527587,1.8974543754720667,83.90741459558781
3815,25.68094825744629,26.630433597564696,0.2728688272942374,0.25542305056987963,6.0504640369244465,116.31892707973097
3816,25.68094825744629,26.16577531814575,0.2163884818615061,0.25884453033637944,1.292318856825477,55.9643579151623
3817,25.68094825744629,26.489144763946534,0.17334373143577353,0.275240585832433,11.265412156435039,58.344988499316415
3818,25.68094825744629,26.158196449279785,0.46805097413592167,0.2700041461205745,0.5771628329639134,88.22788832058728
3819,25.68094825744629,26.271439418792724,0.3207235835625504,0.2851932963082386,1.382421830084659,89.20332711744291
3820,25.68094825744629,26.23268060684204,0.30418794641091496,0.2844238198692965,1.554252327240493,91.00154026359702
3821,25.68094825744629,26.575655422210694,0.23561515163351454,0.28741569155419117,6.388144823843095,140.3349904651249
3822,25.68094825744629,26.335857028961183,0.2435407200795017,0.296840964055569,3.2812731608246173,135.06847630690953
3823,25.68094825744629,27.143397178649902,0.22860061695495962,0.2917081034187606,19.43462744304162,173.98599168953837
3824,25.68094825744629,26.835798606872558,0.22317104534994364,0.31269274001852676,16.468319708278244,150.8654002517911
3825,25.68094825744629,26.499156436920167,0.4126210866922062,0.3186924526522639,2.0276369517172754,211.92825799607147
3826,25.68094825744629,27.06769598007202,0.20777495070003824,0.32720361722643426,24.681048844768135,184.94207774097205
3827,25.68094825744629,26.5509161567688,0.21313735834986225,0.32609216436851357,5.77978906522737,134.42927801596204
3828,25.68094825744629,26.223810272216795,0.3975152658402912,0.3236204389686858,0.6490631070635515,113.03041663942663
3829,25.68094825744629,27.68447877883911,0.2583769086239099,0.32405602319806665,36.50889313976728,177.0857799436555
3830,25.68094825744629,26.274513797760008,0.2435407200795017,0.3240594775802553,1.9255461521618633,64.77074193338234
3831,25.68094825744629,26.651688003540038,0.26964256749092824,0.32127092126087314,6.961391460538652,143.0250576433228
3832,25.68094825744629,26.20773525238037,0.12097036642660546,0.31643871002021134,2.2073203459978323,104.28161751045226
3833,25.68094825744629,26.248029117584228,0.3112077403216393,0.3062083725395133,1.1545362306017122,85.9839408586387
3834,25.68094825744629,26.084554653167725,0.31577295604930905,0.29093387631937156,0.5881109791833655,126.86998390752946
3835,25.68094825744629,26.3204732131958,0.30321603683027837,0.28746329492433653,1.7001913494537164,161.18375797957046
3836,25.68094825744629,26.132296524047852,0.36991073994236184,0.2887201203073728,0.6327719906612387,149.001884050729
3837,25.68094825744629,26.213581352233888,0.3157097229616022,0.29546131161192957,1.1803737871725766,151.78353449314977
3838,25.68094825744629,26.6344055557251,0.20210679857000044,0.30045182463590037,9.786880103387054,204.5090283568128
3839,25.68094825744629,26.609029026031493,0.24242723713625,0.30567171662210685,6.440150863233205,239.04320167252507
3840,25.68094825744629,26.407322463989257,0.23350386749533433,0.3153271999505957,3.8543306603917205,300.18031038539357
3841,25.68094825744629,26.34296520233154,0.2572927066246033,0.33519031839397834,2.1792051522343847,283.685428923658
3842,25.68094825744629,26.511927223205568,0.26059934249276334,0.3430517867004019,4.08311580264348,257.8678327194585
3843,25.68094825744629,26.28012317657471,0.37600564030766415,0.3275843599634014,0.9943101879431618,259.90147342448887
3844,25.68094825744629,26.32462635040283,0.3181473400146149,0.3152768940231425,1.9412514677227228,173.65233681394358
3845,25.68094825744629,26.32472864151001,0.39444397355490357,0.3130119545879827,1.4440548449412056,165.25641846354978
3846,25.68094825744629,26.56607183456421,0.1511460945412074,0.3304007870066892,8.30313802955556,232.6799358510471
3847,25.68094825744629,26.50449983596802,0.25223290236210083,0.3387660906223565,5.211144440869779,149.90106526138428
3848,25.68094825744629,26.422181758880615,0.18734163005905344,0.321204895344167,5.187881540301026,123.46835414232868
3849,25.68094825744629,26.378691596984865,0.18734163005905344,0.3057771401924154,4.419744094269148,111.41601431373198
3850,25.68094825744629,26.247425155639647,0.37632472072255185,0.29879065130563465,1.0794192212934954,136.22574750864896
3851,25.68094825744629,26.5025288772583,0.32659249643777005,0.28069200960674384,3.0477067949161585,160.6351097395385
